train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
24.8856184387207,8.780823278427125,80.52397415161133,49.08377926166241,3.9300446326916036,225.76867206280048
24.836838684082032,8.667769041061401,80.8453466796875,48.7697519155649,4.101075667601365,223.34337557279147
24.78057849884033,8.66857229232788,80.56002975463868,48.507911682128906,3.9341776187603292,222.86866408128006
24.73148067474365,8.646316690444946,80.42581832885742,48.66131767859826,3.9929745380695048,223.34171119103064
24.660989723205567,8.57665210723877,80.42168777465821,49.03029075035682,4.023561184222881,225.03364445612982
24.587297019958495,8.497841281890869,80.44727676391602,48.296855633075424,3.9489185443291297,221.73968153733475
24.541801261901856,8.49371337890625,80.24043716430664,48.53704892672025,3.7617491025191088,223.87649184006912
24.410630226135254,8.395131349563599,80.07749282836915,49.00493680513822,3.819714619563176,225.92610637958234
24.379237174987793,8.341868829727172,80.18684051513672,47.9360231252817,3.782731844828679,220.7664513221154
24.244634704589842,8.293320074081421,79.75657196044922,47.91099196213942,3.8248423979832578,220.43074622521033
24.178481369018556,8.251822786331177,79.63329132080078,48.768705514761116,3.7608150152059703,225.0394510122446
24.13285583496094,8.194755268096923,79.69050033569336,48.268609267014725,3.6489709524007945,223.09818796011118
24.102005920410157,8.164947137832641,79.68529174804688,48.406644967886116,3.6562811778141904,223.75181462214545
24.004857444763182,8.087937955856324,79.58459533691406,48.18325776320238,3.6192732957693248,222.81991694523737
23.935638160705565,8.046769542694092,79.44434188842773,47.74076843261719,3.524441150518564,221.08163452148438
23.825229263305665,8.008638620376587,79.08295135498047,48.043019221379204,3.6616218090057373,221.906981248122
23.917668380737304,7.984946069717407,79.66360961914063,48.44156940166767,3.7487160792717567,223.4642592210036
23.82900909423828,7.999785356521606,79.14611679077149,48.058313809908356,3.4701663714188795,222.94073134202225
23.66905403137207,7.844528360366821,79.1226271057129,47.918707627516525,3.5401268005371094,221.89290208082932
23.668117141723634,7.8912719631195065,78.88422592163086,48.08012038010817,3.472379592748789,223.03870098407452
23.53003112792969,7.72564474105835,79.02192977905274,47.91028859065129,3.434175106195303,222.3805635892428
23.580459175109862,7.732627935409546,79.2391551208496,47.35669678908128,3.3992691957033596,219.78713050255408
23.47687744140625,7.7310672378540035,78.72904998779296,48.19778119600736,3.41676297554603,223.90508915827826
23.422646789550782,7.643066511154175,78.897900390625,47.635938791128304,3.4357346204610972,221.00101294884314
23.369144134521484,7.657856616973877,78.55643615722656,48.29258434589092,3.305268305998582,224.9365750826322
23.26713809967041,7.5580276775360105,78.54555145263672,47.67872619628906,3.340151254947369,221.69287109375
23.253917961120607,7.5363547801971436,78.58781539916993,47.70300204937275,3.4744717524601865,221.14264502892127
23.237257385253905,7.549519348144531,78.43868942260742,47.824403322660004,3.3459959763746996,222.39203585111179
23.14346580505371,7.447750339508056,78.47857620239257,47.59510744535006,3.364774960737962,221.1516606257512
23.062854347229003,7.418181667327881,78.2233625793457,47.3883417569674,3.477558502784142,219.55391634427585
23.066428146362306,7.393621978759765,78.3640299987793,47.578883537879356,3.2946535623990574,221.42114727313702
22.939807929992675,7.324787521362305,78.0751010131836,47.36148804884691,3.2283303921039286,220.66578439565805
22.940385704040526,7.364661159515381,77.87862197875977,47.55555050189678,3.3521059659811168,221.01721895658054
22.918487396240234,7.274868831634522,78.21809143066406,47.569051889272835,3.2964177498450646,221.36316739595853
22.844603652954103,7.225322484970093,78.0964045715332,47.122398376464844,3.3093325174771824,219.06532639723557
22.76716796875,7.2301191711425785,77.68524276733399,47.055317218487076,3.21845190341656,219.18432030310998
22.73753074645996,7.201498107910156,77.6801626586914,47.10635728102464,3.16029378084036,219.73031733586237
22.748274879455565,7.161117000579834,77.93578826904297,47.306764162503754,3.213490742903489,220.46636376014123
22.69180652618408,7.137256727218628,77.77274658203125,47.57116787250225,3.213256762577937,221.789553128756
22.648115119934083,7.093639516830445,77.77237731933593,47.91804005549504,3.228547829848069,223.4474592942458
22.525398941040038,7.013750228881836,77.55824279785156,47.53070772611178,3.1941412962399998,221.68282846304086
22.515532073974608,7.064345817565918,77.2559310913086,47.18239094660832,3.0320685460017276,220.7516068678636
22.434547729492188,6.971030082702637,77.31758728027344,47.00232520470252,3.08896281169011,219.56681119478665
22.494457397460938,7.0171724319458,77.38642333984374,46.76410792424129,2.9737819891709547,218.95162376990686
22.42441883087158,6.9627358341217045,77.30841430664063,46.986924978402946,3.1131736865410438,219.3687521127554
22.377511444091798,6.872945165634155,77.52283126831054,46.71701108492338,3.0185508728027344,218.49229783278244
22.25785659790039,6.858709764480591,76.99573333740234,46.8442388681265,2.940508383970994,219.5186485877404
22.262990951538086,6.88723123550415,76.87879776000976,46.87621835561899,2.956067653802725,219.60074674166165
22.197700996398925,6.834188232421875,76.81756301879882,46.97092672494742,3.0145900066082296,219.78167959359976
22.219408645629883,6.819640607833862,76.99883926391601,46.6950442974384,3.0054626648242655,218.44790297288162
22.10968635559082,6.76882758140564,76.70429336547852,47.10618591308594,3.109253406524658,219.98466022198016
22.080245628356934,6.686863136291504,76.96691177368164,46.766625330998345,2.931306545551007,219.17659231332632
22.00619785308838,6.657019271850586,76.74589218139648,46.535887204683746,3.0902471725757303,217.2281940166767
21.953916969299318,6.6447342586517335,76.5459130859375,46.58471063467172,2.9266987397120547,218.29005549504205
21.962915153503417,6.671001396179199,76.45956726074219,46.57926588792067,2.8908656193659854,218.44200016902045
